시군구코드,접수년도,처리구분,접수번호,물건번호,상세물건번호,변경구분,공개반영일,읍면동코드,시군구명,읍면동리명,용도지역코드,용도지역명,건물구분,계약일,전용면적,대지권면적,층수,지분거래구분,거래금액,건축년도,건물주용도코드,건물주용도명,해제여부,해제사유,해제사유발생일,중개구분,중개업소주소,매도자거래주체정보,매수자거래주체정보,신고번호,물건번호
41390,2024,4,1173,1,1,,,4139010100,경기도 시흥시,대야동,UQA121,제1종일반주거,일반,20240103,487.39,280.5,,전체거래,120000,1997,04999,제2종근린생활,2,추가입력완료,,직거래,,기타,법인,46494751,1
41390,2024,4,1082,1,1,,,4139011900,경기도 시흥시,하중동,UQA123,제3종일반주거,집합,20240113,29.98,,2,전체거래,8700,2000,04010,제2종근린생활,2,추가입력완료,,중개거래,경기 시흥시,개인,개인,46494687,1
41465,2024,4,1465,1,1,U,20240413060421,4146510700,경기도용인시수지구,상현동,UQA123,제3종일반주거,집합,20240401,92.04,,3,,24000,2004,14204,업무,2,추가입력완료,,직거래,,개인,개인,91939229,1
41360,2024,4,3585,1,1,U,20240413060421,4136011200,경기도남양주시,다산동,UQA220,일반상업,집합,20240403,42,,4,,14519,2018,03005,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,92028217,1
41670,2024,4,2329,1,1,U,20240526040134,4167012000,경기도여주시,천송동,UQA220,일반상업,집합,20240513,43.4,,4,,240,1999,15205,숙박,2,추가입력완료,,직거래,,개인,개인,119623937,1
41461,2024,4,4241,1,1,U,20240526040134,4146110100,경기도용인시처인구,김량장동,UQA220,일반상업,집합,20240520,19.9,,4,,4200,2002,14204,업무,2,추가입력완료,,직거래,,개인,개인,119509922,1
41135,2024,4,3072,1,1,U,20240526040134,4113510300,경기도성남시분당구,정자동,UQA122,제2종일반주거,집합,20240520,41.61,,,,27500,2005,11201,기타,2,추가입력완료,,직거래,,개인,개인,118516858,1
41171,2024,4,879,1,1,U,20240413060421,4117110100,경기도안양시만안구,안양동,UQA220,일반상업,집합,20240320,8.13,,,,3500,1980,07101,판매,2,추가입력완료,,직거래,,개인,개인,93829256,1
41273,2024,4,3053,2,1,U,20240413060421,4127310400,경기도안산시단원구,성곡동,UQA220,일반상업,집합,20240327,42.55,,1,,79935,2023,03001,제1종근린생활,2,추가입력완료,,직거래,,법인,개인,92129250,2
41390,2024,4,1013,1,1,,,4139012700,경기도 시흥시,거모동,UQA122,제2종일반주거,집합,20240106,156.24,,4,전체거래,27000,2002,10003,교육연구,2,추가입력완료,,중개거래,경기 시흥시,개인,개인,46494563,1
41390,2024,4,955,1,1,,,4139012600,경기도 시흥시,목감동,UQA130,준주거,집합,20240103,59.28,,7,전체거래,12000,2019,04102,제2종근린생활,2,추가입력완료,,중개거래,경기 시흥시,법인,법인,46494468,1
41390,2024,4,957,1,1,,,4139013200,경기도 시흥시,정왕동,UQA130,준주거,집합,20240122,7.04,,2,전체거래,2900,2003,07199,판매,2,추가입력완료,,직거래,,개인,개인,46494463,1
41390,2024,4,777,1,1,,,4139010600,경기도 시흥시,은행동,UQA130,준주거,집합,20240105,94.82,,1,전체거래,71000,2003,03001,제1종근린생활,2,추가입력완료,,중개거래,경기 시흥시,개인,개인,46494259,1
41390,2024,4,764,1,1,,,4139013200,경기도 시흥시,정왕동,UQA330,준공업,집합,20231221,124.6,,2,전체거래,46000,2020,03005,제1종근린생활,2,추가입력완료,,중개거래,경기 시흥시,,,46494244,1
41390,2024,4,729,1,1,,,4139013200,경기도 시흥시,정왕동,UQA320,일반공업,집합,20240116,65.52,,1,전체거래,29000,2016,03001,제1종근린생활,2,추가입력완료,,중개거래,경기 시흥시,개인,개인,46494241,1
41390,2024,4,667,1,1,,,4139013200,경기도 시흥시,정왕동,UQA122,제2종일반주거,집합,20231226,112.2,,4,전체거래,60000,2023,04010,제2종근린생활,2,추가입력완료,,중개거래,경기 시흥시,,,46494217,1
41390,2024,4,319,1,1,,,4139013200,경기도 시흥시,정왕동,UQA330,준공업,집합,20240108,152.85,,6,전체거래,48000,2008,07999,판매,2,추가입력완료,,중개거래,경기 시흥시,개인,개인,46494176,1
41390,2024,4,582,1,1,,,4139013200,경기도 시흥시,정왕동,UQA330,준공업,집합,20240108,193.58,,11,전체거래,58000,2008,07999,판매,2,추가입력완료,,직거래,,개인,법인,46494109,1
41390,2024,4,476,1,1,,,4139010200,경기도 시흥시,신천동,UQA121,제1종일반주거,집합,20240105,57.15,,1,전체거래,20500,2002,03001,제1종근린생활,2,추가입력완료,,중개거래,경기 시흥시,개인,개인,46494082,1
41390,2024,4,478,1,1,,,4139010600,경기도 시흥시,은행동,UQA122,제2종일반주거,일반,20231227,227.44,123,,전체거래,54550,1986,03001,제1종근린생활,2,추가입력완료,,중개거래,경기 시흥시,,,46494079,1
41390,2024,4,347,1,1,,,4139013200,경기도 시흥시,정왕동,UQA130,준주거,집합,20240109,7.04,,1,전체거래,3000,2003,07999,판매,2,추가입력완료,,직거래,,개인,법인,46493771,1
41390,2024,4,270,1,1,,,4139013200,경기도 시흥시,정왕동,UQA122,제2종일반주거,집합,20240102,22.26,,,전체거래,24500,1996,04406,제2종근린생활,2,추가입력완료,,중개거래,경기 시흥시,개인,개인,46493720,1
41390,2024,4,134,1,1,,,4139010600,경기도 시흥시,은행동,UQA220,일반상업,집합,20231226,52.06,,,전체거래,30800,,03005,제1종근린생활,C,계약해제,20240227,중개거래,경기 시흥시,,,46493597,1
41390,2024,4,134,2,1,,,4139010600,경기도 시흥시,은행동,UQA220,일반상업,집합,20231226,44.08,,,전체거래,26100,2019,03005,제1종근린생활,C,계약해제,20240227,중개거래,경기 시흥시,,,46493597,2
41830,2024,4,1989,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,16,,1581,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91586156,1
41390,2024,4,134,3,1,,,4139010600,경기도 시흥시,은행동,UQA220,일반상업,집합,20231226,44.08,,,전체거래,26100,,03005,제1종근린생활,C,계약해제,20240227,중개거래,경기 시흥시,,,46493597,3
41390,2024,4,160,1,1,,,4139013200,경기도 시흥시,정왕동,UQA330,준공업,집합,20240104,171.86,,,전체거래,61200,2016,07999,판매,2,추가입력완료,,중개거래,경기 시흥시,법인,법인,46493585,1
41390,2024,4,156,1,1,,,4139013200,경기도 시흥시,정왕동,UQA330,준공업,집합,20240104,153.86,,,전체거래,54800,2016,07999,판매,2,추가입력완료,,중개거래,경기 시흥시,법인,법인,46493584,1
41390,2024,4,152,1,1,,,4139013200,경기도 시흥시,정왕동,UQA220,일반상업,집합,20231212,69.3,,4,전체거래,35315,2022,04999,제2종근린생활,2,추가입력완료,,직거래,,,,46493576,1
41390,2024,4,124,1,1,,,4139013100,경기도 시흥시,월곶동,UQA220,일반상업,집합,20231215,170.33,,4,전체거래,24000,2002,04010,제2종근린생활,2,추가입력완료,,직거래,,,,46493575,1
41390,2024,4,153,1,1,,,4139013200,경기도 시흥시,정왕동,UQA220,일반상업,집합,20231212,113.4,,4,전체거래,57788,2022,04999,제2종근린생활,2,추가입력완료,,직거래,,,,46493559,1
41390,2024,4,151,1,1,,,4139013200,경기도 시흥시,정왕동,UQA220,일반상업,집합,20231212,69.3,,4,전체거래,35315,2022,04999,제2종근린생활,2,추가입력완료,,직거래,,,,46493558,1
41390,2024,4,42,1,1,,,4139013500,경기도 시흥시,배곧동,UQA130,준주거,집합,20231229,97.17,,4,전체거래,20000,2016,03005,제1종근린생활,2,추가입력완료,,직거래,,,,46493508,1
41390,2024,4,37,1,1,,,4139013500,경기도 시흥시,배곧동,UQA130,준주거,집합,20231229,95.94,,4,전체거래,20000,2016,03005,제1종근린생활,2,추가입력완료,,직거래,,,,46493506,1
41250,2024,4,623,1,1,U,20240413060421,4125010200,경기도동두천시,지행동,UQA220,일반상업,집합,20240403,162.06,,8,,23500,2007,03027,제1종근린생활,2,추가입력완료,,직거래,,개인,법인,92198253,1
41115,2024,4,1316,1,1,U,20240526040134,4111513400,경기도수원시팔달구,매산로1가,UQA220,일반상업,집합,20240516,7.04,,1,,2300,1997,03001,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,117629843,1
41273,2024,4,4173,1,1,U,20240526040134,4127310800,경기도안산시단원구,원곡동,UQA122,제2종일반주거,집합,20230303,23.49,,3,,10800,2023,04999,제2종근린생활,2,추가입력완료,,중개거래,,,,117386877,1
41273,2024,4,4155,1,1,U,20240526040134,4127310100,경기도안산시단원구,고잔동,UQA130,준주거,집합,20240513,53.43,,1,,19000,2004,04001,제2종근린생활,2,추가입력완료,,중개거래,,개인,개인,117279869,1
41463,2024,4,3268,1,1,U,20240526040134,4146311200,경기도용인시기흥구,언남동,UQA220,일반상업,일반,20240509,259.35,87,,,82000,1984,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,117097846,1
41570,2024,4,4372,5,1,U,20240526040134,4157025028,경기도김포시,통진읍 고정리,UQB300,보전관리,일반,20240321,198,1256,,,70800,2018,03001,제1종근린생활,2,추가입력완료,,중개거래,,법인,개인,115712713,5
41192,2024,4,1828,1,1,U,20240413060421,4119210800,경기도부천시원미구,중동,UQA220,일반상업,집합,20240321,61.13,,2,,32168,2004,03005,제1종근린생활,2,추가입력완료,,직거래,,개인,개인,91779185,1
41830,2024,4,1990,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,,,1336,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91575160,1
41830,2024,4,1953,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240322,45,,47,,2080,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91488159,1
41830,2024,4,1991,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240322,45,,36,,1214,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91535176,1
41830,2024,4,1980,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,35,,1685,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91559156,1
41830,2024,4,1998,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240322,45,,36,,1214,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91557158,1
41830,2024,4,1974,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240322,45,,,,2080,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91535166,1
41830,2024,4,1952,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,45,,1760,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91509153,1
41830,2024,4,1966,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,45,,1685,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91546159,1
41830,2024,4,1984,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,35,,1685,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91572156,1
41830,2024,4,1955,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,45,,1685,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91490158,1
41830,2024,4,1977,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,35,,1685,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91531165,1
41830,2024,4,2004,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240322,45,,35,,1685,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91906186,1
41830,2024,4,1947,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,,,378,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91470154,1
41830,2024,4,1959,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240322,45,,45,,1685,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91464158,1
41390,2024,4,1516,1,1,,,4139010600,경기도 시흥시,은행동,UQA220,일반상업,집합,20240202,39.59,,1,전체거래,72000,2019,03001,제1종근린생활,2,추가입력완료,,중개거래,경기 시흥시,개인,개인,46495106,1
41390,2024,4,1534,1,1,,,4139013200,경기도 시흥시,정왕동,UQA330,준공업,집합,20240125,220.24,,,전체거래,47000,,07999,판매,2,추가입력완료,,중개거래,경기 시흥시,법인,법인,46495097,1
41390,2024,4,1535,1,1,,,4139013200,경기도 시흥시,정왕동,UQA330,준공업,집합,20240119,152.85,,,전체거래,41000,,07999,판매,2,추가입력완료,,중개거래,경기 시흥시,개인,법인,46495078,1
41390,2024,4,1475,1,1,,,4139013200,경기도 시흥시,정왕동,UQA130,준주거,집합,20240130,7.04,,,전체거래,2900,2003,07199,판매,2,추가입력완료,,중개거래,경기 시흥시,개인,법인,46495066,1
41390,2024,4,1502,1,1,,,4139012600,경기도 시흥시,목감동,UQA130,준주거,집합,20240130,99.12,,3,전체거래,50000,2019,04020,제2종근린생활,2,추가입력완료,,중개거래,경기 시흥시,개인,개인,46495063,1
41390,2024,4,1463,1,1,,,4139011800,경기도 시흥시,능곡동,UQA122,제2종일반주거,집합,20240201,29.56,,1,전체거래,20000,2009,04001,제2종근린생활,2,추가입력완료,,중개거래,경기 안산단원구,개인,개인,46495020,1
41390,2024,4,1443,1,1,,,4139010600,경기도 시흥시,은행동,UQA130,준주거,집합,20240131,42,,1,전체거래,66000,2020,04999,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,46495018,1
41390,2024,4,1476,1,1,,,4139013200,경기도 시흥시,정왕동,UQA130,준주거,집합,20240130,7.04,,1,전체거래,3100,2003,07199,판매,2,추가입력완료,,중개거래,경기 시흥시,개인,개인,46495014,1
41390,2024,4,1477,1,1,,,4139011800,경기도 시흥시,능곡동,UQA123,제3종일반주거,집합,20240124,32.76,,,전체거래,11000,,04999,제2종근린생활,2,추가입력완료,,중개거래,경기 시흥시,개인,개인,46494986,1
41390,2024,4,1398,1,1,,,4139013200,경기도 시흥시,정왕동,UQA330,준공업,집합,20240126,23.68,,1,전체거래,8460,1997,07999,판매,2,추가입력완료,,중개거래,경기 시흥시,법인,개인,46494972,1
41390,2024,4,1398,2,1,,,4139013200,경기도 시흥시,정왕동,UQA330,준공업,집합,20240126,20.81,,2,전체거래,3620,1997,14299,업무,2,추가입력완료,,중개거래,경기 시흥시,법인,개인,46494972,2
41390,2024,4,1398,3,1,,,4139013200,경기도 시흥시,정왕동,UQA330,준공업,집합,20240126,20.81,,3,전체거래,3620,1997,14299,업무,2,추가입력완료,,중개거래,경기 시흥시,법인,개인,46494972,3
41390,2024,4,1230,1,1,,,4139013500,경기도 시흥시,배곧동,UQA130,준주거,집합,20240112,93.6,,4,전체거래,20700,2016,04010,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,46494946,1
41480,2024,4,4487,1,1,U,20240413060421,4148010100,경기도파주시,금촌동,UQA122,제2종일반주거,집합,20240312,257.79,,2,,49000,2005,11201,기타,2,추가입력완료,,직거래,,개인,개인,92126249,1
41830,2024,4,1975,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,35,,1685,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91536162,1
41830,2024,4,1960,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,,,2438,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91523154,1
41650,2024,4,1331,1,1,U,20240413060421,4165040024,경기도포천시,관인면 탄동리,UQA220,일반상업,일반,20240329,132.8,207,,,6000,1984,15199,숙박,2,추가입력완료,,직거래,,개인,개인,91556153,1
41830,2024,4,1983,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240322,45,,28,,1760,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91562155,1
41830,2024,4,1946,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,46,,1261,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91443155,1
41360,2024,4,3561,1,1,U,20240413060421,4136025925,경기도남양주시,진건읍 용정리,UQA123,제3종일반주거,집합,20240331,47.5,,,,5000,1991,04010,제2종근린생활,2,추가입력완료,,직거래,,개인,개인,91461162,1
41830,2024,4,1970,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,45,,1685,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91562153,1
41830,2024,4,1972,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240329,45,,,,2438,1988,15205,숙박,2,추가입력완료,,직거래,,개인,법인,91451169,1
41830,2024,4,1957,1,1,U,20240413060421,4183034023,경기도양평군,옥천면 신복리,UQB100,계획관리,집합,20240322,45,,,,2729,1988,15205,숙박,2,추가입력완료,,직거래,,법인,법인,91449165,1
